Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost,Quantity,Discount,Sales,Profit
2970,CA-2017-167941,11/6/2017,11/9/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,6,0.2,12.48,3.37
2971,CA-2017-167941,11/6/2017,11/9/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,8,0.7,4.32,0.69
2972,CA-2017-167941,11/6/2017,11/9/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0.2,7.68,2.53
2973,CA-2017-167941,11/6/2017,11/9/2017,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.2,8.32,2.25
2974,CA-2017-111808,12/16/2017,12/20/2017,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0,13,4.03
2975,CA-2015-137512,5/7/2015,5/12/2015,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0.3,3.92,1.1
2976,CA-2015-137512,5/7/2015,5/12/2015,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.2,8.32,2.25
2977,CA-2017-139773,12/4/2017,12/4/2017,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,7,0.3,43.61,16.14
2978,CA-2017-134607,10/3/2017,10/8/2017,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,14609,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,2,0,11,4.62
2979,CA-2014-109232,1/13/2014,1/16/2014,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,6,0,25.2,9.07
2980,CA-2015-139850,6/12/2015,6/17/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,4,0.2,7.04,1.97
2981,CA-2015-139850,6/12/2015,6/17/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,19134,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0.2,6.72,2.15
2982,CA-2014-131310,7/12/2014,7/18/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.32
2983,CA-2014-131310,7/12/2014,7/18/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.32
2984,US-2014-112872,12/6/2014,12/11/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,3,0.2,3.6,0.86
2985,US-2014-112872,12/6/2014,12/11/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,1,0.5,1.75,0.42
2986,CA-2016-139269,5/25/2016,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,4,0,19.2,6.91
2987,CA-2016-139269,5/25/2016,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0,17.8,7.83
2988,CA-2016-139269,5/25/2016,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,9,0,26.1,7.31
2989,CA-2016-139010,2/21/2016,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,1,0,3.4,1.05
2990,CA-2016-139010,2/21/2016,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.2,16.64,4.83
2991,CA-2016-139010,2/21/2016,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,5,0,19,6.84
2992,CA-2016-139010,2/21/2016,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,7,0.2,16.24,3.74
2993,CA-2016-134376,10/2/2016,10/6/2016,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,10024,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0,9.6,2.98
2994,CA-2017-147291,3/11/2017,3/17/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,Michigan,48227,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0,35.6,16.02
2995,CA-2016-112893,9/9/2016,9/13/2016,Second Class,AT-10735,Annie Thurman,Consumer,United States,Stockton,California,95207,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.2,28.48,11.68
2996,US-2014-150532,7/14/2014,7/21/2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,Arizona,85023,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0.2,6,1.44
2997,CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,4,0.2,8.96,2.69
2998,CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,1,0.2,3.84,1.27
2999,CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,4,0.2,4.8,1.15
3000,CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.7,8.01,2.48
3001,CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,2,0.2,2.4,0.58
3002,CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.7,3.12,0.66
3003,CA-2015-130610,7/5/2015,7/10/2015,Standard Class,VP-21730,Victor Preis,Home Office,United States,Sterling Heights,Michigan,48310,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0,26,8.84
3004,CA-2017-104381,12/16/2017,12/23/2017,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,New York,14609,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.2,28.48,11.39
3005,CA-2016-131499,9/8/2016,9/10/2016,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,10011,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,1,0,3.8,1.41
3006,CA-2014-148761,5/17/2014,5/21/2014,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0,9.6,3.07
3007,CA-2017-116519,10/13/2017,10/15/2017,First Class,CR-12730,Craig Reiter,Consumer,United States,New York City,New York,10009,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0,26,9.1
3008,CA-2014-130729,10/24/2014,10/29/2014,Standard Class,AA-10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,91730,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,3,0.2,11.52,4.15
3009,CA-2016-124772,12/5/2016,12/6/2016,First Class,JG-15160,James Galang,Consumer,United States,Murray,Kentucky,42071,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0,7.8,2.42
3010,CA-2016-115525,7/25/2016,7/29/2016,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0.2,18.4,6.07
3011,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.7,3.9,0.62
3012,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,5,0.7,13.35,4.01
3013,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0.7,2.1,0.4
3014,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,6,0.7,2.88,0.37
3015,CA-2017-134845,4/17/2017,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.2,16.64,4.99
3016,US-2015-138919,9/17/2015,9/21/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,New York City,New York,10035,East,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0.4,2.64,0.61
3017,US-2016-160528,8/23/2016,8/30/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,8,0.2,21.76,6.09
3018,US-2016-160528,8/23/2016,8/30/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.6,6.24,1.37
3019,US-2016-160528,8/23/2016,8/30/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,7,0.2,17.92,5.02
3020,CA-2015-123568,11/8/2015,11/14/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0,9.6,3.17
3021,CA-2015-123568,11/8/2015,11/14/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,3,0,4.8,1.34
3022,CA-2015-123568,11/8/2015,11/14/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0,26.7,12.02
3023,CA-2015-123568,11/8/2015,11/14/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.2,10.4,2.81
3024,CA-2017-124674,11/17/2017,11/23/2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,78521,Central,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0.32,4.76,1.31
3025,CA-2015-164441,11/8/2015,11/13/2015,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,11,0.2,36.96,11.83
3026,CA-2015-164441,11/8/2015,11/13/2015,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0,8.7,2.52
3027,CA-2017-169054,4/22/2017,4/26/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,19140,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.2,7.68,2.3
3028,CA-2014-106719,8/24/2014,8/24/2014,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0.2,5.6,1.57
3029,CA-2017-116855,12/17/2017,12/21/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0,26,9.1
3030,US-2016-164189,3/24/2016,3/28/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,4,0.2,10.24,2.97
3031,CA-2015-168480,9/21/2015,9/27/2015,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0,11.6,3.13
3032,CA-2015-168480,9/21/2015,9/27/2015,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0,2.9,0.78
3033,US-2016-114293,11/21/2016,11/26/2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,97030,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.2,8.32,2.25
3034,CA-2017-134173,9/16/2017,9/21/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Philadelphia,Pennsylvania,19143,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.23
3035,US-2015-123960,6/11/2015,6/16/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,6,0,17.4,5.05
3036,US-2015-123960,6/11/2015,6/16/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,7,0,36.4,12.74
3037,US-2015-123960,6/11/2015,6/16/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0,6.4,2.11
3038,US-2015-123960,6/11/2015,6/16/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,5,0,16,5.28
3039,US-2015-123960,6/11/2015,6/16/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,2,0,11,4.62
3040,CA-2017-101749,10/3/2017,10/8/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0.2,8.4,2.35
3041,US-2016-147991,5/5/2016,5/9/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.2,10.4,2.81
3042,CA-2017-149559,9/11/2017,9/12/2017,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,2,0,7.6,2.81
3043,CA-2017-149559,9/11/2017,9/12/2017,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.18
3044,CA-2017-149559,9/11/2017,9/12/2017,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,8,0.2,56.96,22.78
3045,CA-2015-135174,4/30/2015,5/2/2015,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,5,0.4,11.4,3.42
3046,CA-2017-125290,11/6/2017,11/10/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,5,0,17,5.44
3047,CA-2017-125290,11/6/2017,11/10/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,1,0,1.5,0.4
3048,CA-2014-137351,9/30/2014,10/4/2014,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,7,0.2,29.12,9.03
3049,CA-2017-121419,4/2/2017,4/4/2017,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.62
3050,CA-2017-121419,4/2/2017,4/4/2017,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0,20.8,7.07
3051,US-2017-148054,10/6/2017,10/11/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0,10.4,3.54
3052,US-2017-148054,10/6/2017,10/11/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,4,0,12.8,4.35
3053,US-2017-148054,10/6/2017,10/11/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0,8.4,2.94
3054,CA-2016-128517,4/9/2016,4/14/2016,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0,5.2,1.56
3055,CA-2016-128517,4/9/2016,4/14/2016,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.18
3056,US-2015-100377,8/28/2015,9/1/2015,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,5,0.2,22,7.92
3057,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0,9.6,3.36
3058,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,10,0,38,13.68
3059,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0,17.8,7.65
3060,CA-2017-131492,10/19/2017,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.2,7.36,2.43
3061,CA-2016-144554,11/7/2016,11/12/2016,Standard Class,DM-13345,Denise Monton,Corporate,United States,Newark,Ohio,43055,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.2,21.36,8.33
3062,CA-2017-127621,3/3/2017,3/7/2017,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,75081,Central,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,8,0.2,17.92,5.38
3063,CA-2015-145184,11/27/2015,11/29/2015,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0,15.6,5.15
3064,CA-2015-145184,11/27/2015,11/29/2015,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,Delaware,19711,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0,8.4,2.69
3065,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,8,0,28,9.24
3066,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,8,0.2,56.96,22.78
3067,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0,13,3.9
3068,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,7,0,22.4,7.62
3069,CA-2017-106859,3/13/2017,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,6,0,16.8,5.54
3070,US-2017-120089,11/30/2017,11/30/2017,Same Day,ML-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,43615,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.2,28.48,11.39
3071,CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,7,0,22.4,7.39
3072,CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0,8.4,2.69
3073,CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,5,0,19,6.84
3074,CA-2016-125206,1/3/2016,1/5/2016,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0,3.2,0.9
3075,CA-2015-126137,10/3/2015,10/8/2015,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,90032,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,2,0.15,8.16,3.02
3076,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.67
3077,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0.6,9.2,2.39
3078,CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.3,2.24,0.47
